Wall time,Step,Value
1607730840.930059,1000,311.64019775390625
1607730841.5287192,2000,522.1465454101562
1607730842.128926,3000,465.1990966796875
1607730842.723669,4000,425.6346435546875
1607730843.310099,5000,406.57769775390625
1607730843.895864,6000,391.1291809082031
1607730844.5017421,7000,371.7830505371094
1607730845.089032,8000,362.7770080566406
1607730845.675943,9000,352.23858642578125
1607730846.26519,10000,338.6410217285156
1607730849.654482,11000,341.04998779296875
1607730853.063796,12000,331.4511413574219
1607730856.431562,13000,332.1568298339844
1607730859.8220968,14000,324.6978454589844
1607730863.200236,15000,316.7598876953125
1607730866.565241,16000,316.69818115234375
1607730869.987232,17000,310.4481506347656
1607730873.5361762,18000,303.7923889160156
1607730877.092622,19000,298.3143005371094
1607730884.989463,20000,298.7048645019531
1607730888.39039,21000,306.2073974609375
1607730891.761111,22000,302.6968994140625
1607730895.184891,23000,303.31097412109375
1607730898.702177,24000,302.1630554199219
1607730902.2433531,25000,298.03082275390625
1607730905.820529,26000,303.03289794921875
1607730909.399913,27000,299.25677490234375
1607730912.942493,28000,298.708251953125
1607730916.4858508,29000,294.7043762207031
1607730920.037336,30000,291.4138488769531
1607730923.6414878,31000,287.5279846191406
1607730927.220213,32000,286.9900817871094
1607730930.8078358,33000,288.4173278808594
1607730934.442612,34000,288.701904296875
1607730938.0201159,35000,288.3166809082031
1607730941.656667,36000,285.5090026855469
1607730945.290408,37000,283.87164306640625
1607730948.884678,38000,281.56951904296875
1607730952.4578319,39000,281.2923889160156
1607730959.7660632,40000,282.2938232421875
1607730963.159901,41000,279.96929931640625
1607730966.580883,42000,278.36834716796875
1607730970.141703,43000,278.51422119140625
1607730973.685048,44000,278.12945556640625
1607730977.24239,45000,277.51763916015625
1607730980.7970428,46000,276.3946838378906
1607730984.348736,47000,275.0382385253906
1607730987.895107,48000,275.72222900390625
1607730991.454015,49000,276.8020935058594
1607730995.007819,50000,274.9528503417969
1607730998.54741,51000,272.8378601074219
1607731002.126209,52000,272.262939453125
1607731005.6973891,53000,270.1868896484375
