Wall time,Step,Value
1607734307.678494,11000,0.17085842788219452
1607734311.172917,12000,0.10225323587656021
1607734314.7136111,13000,0.21207191050052643
1607734318.1709938,14000,0.07545330375432968
1607734321.670335,15000,0.19538982212543488
1607734325.10977,16000,0.14240919053554535
1607734328.697268,17000,6.375292778015137
1607734332.316067,18000,4.8304948806762695
1607734335.991203,19000,6.5356035232543945
1607734344.374544,20000,5.933495044708252
1607734347.916488,21000,7.930619239807129
1607734351.4345741,22000,4.924576759338379
1607734354.844618,23000,10.456277847290039
1607734358.440856,24000,13.80622386932373
1607734362.036364,25000,12.297390937805176
1607734365.687513,26000,12.410141944885254
1607734369.306985,27000,12.337299346923828
1607734372.90605,28000,12.009593963623047
1607734376.5358531,29000,17.849220275878906
1607734380.139044,30000,14.323713302612305
1607734383.817253,31000,16.04779815673828
1607734387.372986,32000,18.577774047851562
1607734391.1296551,33000,18.535429000854492
1607734394.696943,34000,17.98392105102539
1607734398.290446,35000,18.362558364868164
1607734401.890184,36000,21.77472686767578
1607734405.4713259,37000,18.67951774597168
1607734409.04097,38000,21.087133407592773
1607734412.760433,39000,18.159868240356445
1607734417.7370949,40000,19.405921936035156
1607734421.339679,41000,25.074243545532227
1607734425.031879,42000,22.34046745300293
1607734428.878016,43000,26.976486206054688
1607734432.691527,44000,27.863718032836914
1607734436.628735,45000,25.70380401611328
1607734440.370359,46000,29.426502227783203
1607734443.957939,47000,31.871591567993164
1607734447.521659,48000,26.868810653686523
1607734451.157415,49000,26.875478744506836
1607734454.835295,50000,24.326261520385742
1607734458.50141,51000,31.286968231201172
1607734462.203033,52000,31.972515106201172
1607734465.838488,53000,32.66145706176758
1607734469.454349,54000,29.360652923583984
1607734473.079937,55000,30.243200302124023
1607734476.8530838,56000,32.64673614501953
1607734480.679938,57000,36.73921585083008
1607734484.3162692,58000,22.304309844970703
1607734487.920668,59000,31.397342681884766
1607734492.6143832,60000,30.598995208740234
1607734496.379147,61000,30.24726676940918
1607734500.180963,62000,33.35371398925781
1607734503.944909,63000,31.90817642211914
1607734507.7197309,64000,30.78379249572754
