Wall time,Step,Value
1607732317.089216,1000,311.64019775390625
1607732317.707885,2000,523.3619384765625
1607732318.313906,3000,466.21063232421875
1607732318.9054332,4000,426.4214172363281
1607732319.5043032,5000,407.30816650390625
1607732320.093836,6000,391.7452392578125
1607732320.693221,7000,372.33441162109375
1607732321.273108,8000,363.457275390625
1607732321.854665,9000,352.9039611816406
1607732322.47909,10000,339.3329162597656
1607732326.372523,11000,349.3813781738281
1607732330.288904,12000,345.0379333496094
1607732334.189784,13000,356.0710754394531
1607732338.086245,14000,344.8188781738281
1607732341.9866261,15000,342.8446960449219
1607732345.999418,16000,347.70050048828125
1607732350.0716228,17000,342.685302734375
1607732354.170903,18000,336.6109619140625
1607732358.3122199,19000,330.03900146484375
1607732366.765918,20000,334.85333251953125
1607732370.6820679,21000,347.5060119628906
1607732374.578536,22000,343.5731506347656
1607732378.540284,23000,347.2740173339844
1607732382.6782458,24000,346.75335693359375
1607732386.822092,25000,342.00201416015625
1607732390.960684,26000,348.1421203613281
1607732395.088447,27000,343.95281982421875
1607732399.239413,28000,341.62249755859375
1607732403.362296,29000,335.8083190917969
1607732407.40129,30000,333.1292419433594
1607732411.50876,31000,331.9235534667969
1607732415.6318772,32000,334.05963134765625
1607732419.75595,33000,336.33721923828125
1607732423.9263191,34000,337.7442932128906
1607732428.0425868,35000,337.3609313964844
1607732432.151037,36000,334.42083740234375
1607732436.253629,37000,332.8539123535156
1607732440.331844,38000,330.6796875
1607732444.454367,39000,331.06353759765625
1607732452.3197381,40000,333.35406494140625
1607732456.218805,41000,330.39239501953125
1607732460.1140091,42000,328.763916015625
1607732464.129858,43000,329.42315673828125
1607732468.2449868,44000,330.63775634765625
1607732472.311303,45000,331.1228942871094
1607732476.2918358,46000,331.1728210449219
1607732480.4012601,47000,329.7373046875
1607732484.500866,48000,330.3088073730469
1607732488.591918,49000,331.8444519042969
1607732492.680941,50000,331.5615539550781
1607732496.759588,51000,329.9254455566406
1607732500.855432,52000,330.2332763671875
1607732504.945596,53000,329.8934020996094
1607732509.094719,54000,330.1549987792969
1607732513.323959,55000,332.3105773925781
1607732517.5825799,56000,330.45892333984375
1607732522.323352,57000,329.5299072265625
1607732526.657403,58000,329.2527160644531
1607732530.854975,59000,326.86993408203125
1607732538.87294,60000,325.4358825683594
1607732542.87274,61000,325.4070129394531
1607732547.0183082,62000,325.7524719238281
1607732551.1622221,63000,325.6013488769531
1607732555.2827652,64000,325.62506103515625
1607732559.404468,65000,324.3905029296875
1607732563.676905,66000,324.0333557128906
