Wall time,Step,Value
1607726915.4415512,11000,1.3279919624328613
1607726918.8834171,12000,1.3757513761520386
1607726922.478744,13000,1.7087092399597168
1607726925.847976,14000,0.8359901905059814
1607726929.2131689,15000,0.8917481899261475
1607726932.573856,16000,1.1212815046310425
1607726935.9341881,17000,3.267582893371582
1607726939.355166,18000,2.070068836212158
1607726942.838204,19000,2.4083595275878906
1607726950.808567,20000,3.0986621379852295
1607726954.167414,21000,4.97401237487793
1607726957.550874,22000,2.293111801147461
1607726960.9167821,23000,3.9042165279388428
1607726964.346345,24000,5.674435615539551
1607726967.831397,25000,3.318284511566162
1607726971.3717492,26000,11.651389122009277
1607726974.867269,27000,8.914701461791992
1607726978.345581,28000,7.383302211761475
1607726981.8525481,29000,5.017637729644775
1607726985.371107,30000,5.0884199142456055
1607726988.880552,31000,4.499478816986084
1607726992.402584,32000,4.107644081115723
1607726995.929194,33000,7.788809299468994
1607726999.44839,34000,5.884113311767578
1607727003.020354,35000,9.894768714904785
1607727006.6021912,36000,18.620201110839844
1607727010.1557388,37000,68.6981430053711
1607727013.729516,38000,15.236468315124512
1607727017.308623,39000,10.674806594848633
1607727024.611779,40000,10.68071460723877
1607727028.0044239,41000,3.6143970489501953
1607727031.362514,42000,7.204512596130371
1607727034.8279622,43000,10.193156242370605
1607727038.334114,44000,12.972267150878906
1607727041.8479402,45000,9.539447784423828
1607727045.337662,46000,11.794568061828613
1607727048.831618,47000,57.55217742919922
1607727052.303366,48000,9.565847396850586
1607727055.77497,49000,11.89440631866455
1607727059.254379,50000,30.30701446533203
1607727062.744691,51000,8.283683776855469
1607727066.2063859,52000,10.524320602416992
1607727069.695422,53000,31.640913009643555
1607727073.187349,54000,16.16794204711914
1607727076.677373,55000,12.368324279785156
1607727080.161453,56000,13.859794616699219
1607727083.643829,57000,35.684932708740234
1607727087.18044,58000,3.3676047325134277
1607727090.578924,59000,9.65006160736084
1607727097.838478,60000,33.91973876953125
1607727101.1786509,61000,25.69190788269043
1607727104.557982,62000,13.428145408630371
1607727107.911857,63000,23.2591552734375
1607727111.362636,64000,7.869978427886963
1607727114.896727,65000,14.281681060791016
1607727118.373142,66000,36.665428161621094
1607727121.8878012,67000,10.926584243774414
1607727125.2669911,68000,31.32971954345703
1607727128.784163,69000,13.388547897338867
1607727132.304833,70000,32.598304748535156
1607727135.814207,71000,12.83569622039795
1607727139.330715,72000,30.817567825317383
1607727142.860515,73000,14.436864852905273
1607727146.349921,74000,20.374319076538086
1607727149.86237,75000,21.973997116088867
1607727151.546068,76000,22.075651168823242
1607727153.249299,77000,26.2430362701416
1607727154.897769,78000,12.499621391296387
1607727156.53959,79000,16.108657836914062
1607727161.8773708,80000,40.816162109375
1607727163.591578,81000,12.317354202270508
1607727165.2067149,82000,36.934722900390625
1607727166.804178,83000,19.843971252441406
1607727168.4317381,84000,36.491477966308594
1607727170.0387871,85000,27.48085594177246
1607727171.656279,86000,18.12388801574707
1607727173.288644,87000,19.869718551635742
1607727174.899521,88000,19.01183319091797
1607727176.50258,89000,15.117717742919922
1607727178.151114,90000,90.99816131591797
1607727179.770402,91000,30.646724700927734
1607727181.382686,92000,10.098294258117676
1607727183.011544,93000,17.176637649536133
1607727184.606569,94000,9.175414085388184
1607727186.221911,95000,19.30412483215332
1607727187.837456,96000,18.33135986328125
1607727189.4629,97000,33.37628173828125
1607727191.070197,98000,16.783721923828125
1607727192.734968,99000,8.659492492675781
1607727198.1040661,100000,12.080322265625
1607727199.7309818,101000,16.891239166259766
1607727201.328314,102000,27.931236267089844
1607727202.947525,103000,29.50431251525879
1607727204.5493891,104000,16.611440658569336
1607727206.1532989,105000,44.803348541259766
1607727207.762191,106000,8.750577926635742
1607727209.392334,107000,43.199554443359375
1607727211.0003352,108000,55.843448638916016
1607727212.6090722,109000,16.854219436645508
1607727214.225785,110000,10.482770919799805
1607727215.8246531,111000,17.814802169799805
1607727217.4142709,112000,10.978778839111328
1607727219.0393212,113000,18.536911010742188
1607727220.6626298,114000,8.9833984375
1607727222.328848,115000,18.57439613342285
1607727224.005769,116000,26.691667556762695
1607727225.610153,117000,29.31886100769043
1607727227.2044318,118000,29.15904426574707
1607727228.826965,119000,30.162979125976562
1607727234.1600451,120000,21.013551712036133
1607727235.7832818,121000,19.776016235351562
1607727237.3866189,122000,17.401153564453125
1607727239.004094,123000,13.60848617553711
1607727240.6213179,124000,16.755037307739258
1607727242.235692,125000,29.27178382873535
1607727243.863289,126000,18.822023391723633
1607727245.47329,127000,16.327865600585938
1607727247.058676,128000,14.56881046295166
1607727248.674068,129000,20.95394515991211
1607727250.287761,130000,31.207664489746094
1607727251.922076,131000,21.962581634521484
1607727253.563494,132000,51.827728271484375
1607727255.181474,133000,14.95455551147461
1607727256.786484,134000,14.204554557800293
1607727258.3915122,135000,64.14064025878906
1607727260.007714,136000,16.343313217163086
1607727261.621096,137000,15.580367088317871
1607727263.2363799,138000,45.85245895385742
1607727264.854663,139000,34.756107330322266
1607727270.110246,140000,21.387414932250977
1607727271.740719,141000,12.637967109680176
1607727273.355469,142000,26.57049560546875
1607727275.024141,143000,15.97292423248291
1607727276.632077,144000,12.319644927978516
1607727278.230633,145000,34.729427337646484
1607727279.896925,146000,30.003738403320312
1607727281.5144682,147000,36.70199966430664
1607727283.1790981,148000,9.003827095031738
1607727284.8016372,149000,22.11945915222168
1607727286.4093308,150000,10.387656211853027
1607727288.026092,151000,25.143619537353516
1607727289.692509,152000,18.112558364868164
1607727291.3085299,153000,15.969990730285645
1607727292.921907,154000,13.869311332702637
1607727294.5527968,155000,23.61431884765625
1607727296.1631072,156000,33.98309326171875
1607727297.769405,157000,49.87696075439453
1607727299.377154,158000,12.19585132598877
1607727301.0896919,159000,27.48338508605957
1607727306.336382,160000,19.774694442749023
1607727307.995926,161000,14.852272987365723
1607727309.654329,162000,22.236652374267578
1607727311.2918558,163000,172.3042449951172
1607727312.9544299,164000,22.492509841918945
1607727314.564214,165000,15.773521423339844
1607727316.180586,166000,16.92374038696289
1607727317.79859,167000,31.56173324584961
1607727319.41572,168000,9.612776756286621
1607727321.054338,169000,13.074862480163574
1607727322.7337348,170000,17.404253005981445
1607727324.342813,171000,7.8029046058654785
1607727325.9804008,172000,26.178478240966797
1607727327.587925,173000,21.12858009338379
1607727329.1920729,174000,12.368520736694336
1607727330.820987,175000,9.961523056030273
1607727332.419826,176000,15.90633487701416
1607727334.029181,177000,45.20435333251953
1607727335.653889,178000,15.513833045959473
1607727337.2738738,179000,75.92671203613281
1607727342.610539,180000,17.054378509521484
1607727344.248981,181000,24.809070587158203
1607727345.916363,182000,23.375194549560547
1607727347.526159,183000,7.330324649810791
1607727349.13335,184000,29.096860885620117
1607727350.76053,185000,21.55524253845215
1607727352.374458,186000,14.382807731628418
1607727354.007636,187000,15.073391914367676
1607727355.636298,188000,34.9860954284668
1607727357.232789,189000,83.66993713378906
1607727358.858927,190000,12.670843124389648
1607727360.4924831,191000,44.20542907714844
1607727362.101035,192000,14.872666358947754
1607727363.7043169,193000,23.329423904418945
1607727365.314379,194000,20.892532348632812
1607727366.907273,195000,8.170060157775879
1607727368.50066,196000,10.843132019042969
1607727370.119926,197000,18.982240676879883
1607727371.75334,198000,6.47713565826416
1607727373.40736,199000,12.610906600952148
1607727378.66956,200000,14.530834197998047
1607727380.316479,201000,15.542431831359863
1607727381.958699,202000,5.858768463134766
1607727383.5757089,203000,22.73321533203125
1607727385.188069,204000,14.638493537902832
1607727386.815211,205000,9.127612113952637
1607727388.425753,206000,18.207557678222656
1607727390.033049,207000,9.424422264099121
1607727391.654442,208000,6.741446495056152
1607727393.261657,209000,9.042609214782715
1607727394.881566,210000,18.908327102661133
1607727396.5167942,211000,19.26639175415039
1607727398.1340501,212000,13.712044715881348
1607727399.7377641,213000,11.956689834594727
1607727401.3834612,214000,13.294402122497559
1607727403.027819,215000,13.198925018310547
1607727404.631037,216000,4.38381290435791
1607727406.264479,217000,181.24266052246094
1607727407.871565,218000,4.4371137619018555
1607727409.471856,219000,21.760040283203125
1607727414.831179,220000,214.5655517578125
1607727416.4654698,221000,244.5964813232422
1607727418.056312,222000,9.788554191589355
1607727419.677269,223000,20.52705955505371
1607727421.318892,224000,18.735687255859375
1607727422.9259782,225000,7.450422763824463
1607727424.540169,226000,12.32990837097168
1607727426.146934,227000,17.230030059814453
1607727427.750069,228000,224.1220703125
1607727429.388052,229000,11.121562957763672
1607727430.977794,230000,15.658845901489258
1607727432.661847,231000,34.166542053222656
1607727434.276246,232000,26.207164764404297
1607727435.90354,233000,17.005945205688477
1607727437.5162811,234000,5.672386169433594
1607727439.1102679,235000,14.983095169067383
1607727440.7021382,236000,14.64165210723877
1607727442.326205,237000,240.16668701171875
1607727443.939231,238000,26.599163055419922
1607727445.554473,239000,13.903999328613281
1607727450.859664,240000,8.854939460754395
1607727452.5024269,241000,13.988367080688477
1607727454.1374478,242000,9.218832969665527
1607727455.748868,243000,10.796293258666992
1607727457.374005,244000,4.890852928161621
1607727459.008182,245000,22.816240310668945
1607727460.613371,246000,194.77220153808594
1607727462.2674408,247000,99.5545654296875
1607727463.898852,248000,222.14801025390625
1607727465.518374,249000,6.116069793701172
1607727467.1612968,250000,9.666015625
1607727468.7855208,251000,5.81514835357666
1607727470.389327,252000,218.6950225830078
1607727472.0181499,253000,8.289801597595215
1607727473.617385,254000,15.983034133911133
1607727475.224991,255000,5.743987560272217
1607727476.850199,256000,14.248430252075195
1607727478.459336,257000,11.835393905639648
1607727480.096121,258000,165.6454620361328
1607727481.7227662,259000,9.376571655273438
1607727486.9984179,260000,10.737810134887695
1607727488.6248262,261000,10.833489418029785
1607727490.26849,262000,13.539623260498047
1607727491.904923,263000,6.418658256530762
1607727493.547327,264000,15.10116195678711
1607727495.194091,265000,6.496529579162598
1607727496.8026922,266000,16.60160255432129
1607727498.41571,267000,7.597099304199219
1607727500.02937,268000,2.690596580505371
1607727501.648725,269000,6.2021403312683105
1607727503.278738,270000,5.825085163116455
1607727504.892041,271000,9.919851303100586
1607727506.5075579,272000,5.461294651031494
1607727508.1221519,273000,5.502624988555908
1607727509.730568,274000,140.00851440429688
1607727511.336254,275000,16.991222381591797
1607727512.96016,276000,5.537744522094727
1607727514.582328,277000,11.944026947021484
1607727516.207437,278000,10.033392906188965
1607727517.861247,279000,10.506723403930664
1607727523.173661,280000,4.140083312988281
1607727524.808507,281000,3.967461347579956
1607727526.425417,282000,6.456592559814453
1607727528.052143,283000,9.141088485717773
1607727529.654279,284000,216.0120391845703
1607727531.2878752,285000,4.349034786224365
1607727532.907136,286000,4.823641777038574
1607727534.527238,287000,150.97898864746094
1607727536.1359072,288000,134.04251098632812
1607727537.753763,289000,3.9637258052825928
1607727539.381699,290000,24.565540313720703
1607727541.0021791,291000,6.338178634643555
1607727542.598549,292000,9.130435943603516
1607727544.222232,293000,5.6789069175720215
1607727545.828172,294000,10.893732070922852
1607727547.428731,295000,5.734472274780273
1607727549.088588,296000,8.668590545654297
