Wall time,Step,Value
1607732326.373418,11000,-0.15853725373744965
1607732330.2896671,12000,-0.1478760838508606
1607732334.1907032,13000,-0.15863658487796783
1607732338.087052,14000,-0.1529058963060379
1607732341.987675,15000,-0.12639907002449036
1607732346.000459,16000,-0.12146667391061783
1607732350.0724201,17000,-0.19024093449115753
1607732354.171733,18000,-0.10687695443630219
1607732358.313458,19000,-0.05831989645957947
1607732366.7670279,20000,-0.11329192668199539
1607732370.683018,21000,-0.08732252568006516
1607732374.579337,22000,-0.10178321599960327
1607732378.541162,23000,-0.45156294107437134
1607732382.67913,24000,-0.2872566878795624
1607732386.822996,25000,-0.3834489583969116
1607732390.961577,26000,-0.23719114065170288
1607732395.0893319,27000,-0.37679705023765564
1607732399.240285,28000,-0.4483107328414917
1607732403.363173,29000,-0.458591490983963
1607732407.4022882,30000,-0.5685627460479736
1607732411.509685,31000,-0.3343658745288849
1607732415.632867,32000,-0.2404356151819229
1607732419.756873,33000,-0.26386767625808716
1607732423.927316,34000,-0.257359117269516
1607732428.04353,35000,-0.7280283570289612
1607732432.151904,36000,-0.31455448269844055
1607732436.254584,37000,-0.6355600953102112
1607732440.332712,38000,-0.7870404720306396
1607732444.4552681,39000,-0.46330058574676514
1607732452.320972,40000,-0.39845433831214905
1607732456.2198532,41000,-0.6048197746276855
1607732460.1150122,42000,-0.5704755187034607
1607732464.1307478,43000,-0.23275858163833618
1607732468.245864,44000,-0.5735710859298706
1607732472.312225,45000,0.27215972542762756
1607732476.2927518,46000,-0.6136630177497864
1607732480.402273,47000,-0.49113214015960693
1607732484.501832,48000,-0.8922868371009827
1607732488.592762,49000,-0.38876938819885254
1607732492.681904,50000,-0.623528778553009
1607732496.7605262,51000,-1.6807246208190918
1607732500.856435,52000,-0.49959465861320496
1607732504.9465349,53000,0.3089277744293213
1607732509.095556,54000,-0.4009632468223572
1607732513.3248909,55000,-0.8854560852050781
1607732517.583519,56000,-0.10026585310697556
1607732522.3242528,57000,0.043152764439582825
1607732526.6582952,58000,-0.31163468956947327
1607732530.8558788,59000,-0.8493054509162903
1607732538.874155,60000,-0.3913479149341583
1607732542.87363,61000,-1.2027848958969116
1607732547.019246,62000,-0.8285174369812012
1607732551.1631591,63000,-0.6597483158111572
1607732555.283689,64000,-0.8226112723350525
1607732559.4053812,65000,-0.43964821100234985
1607732563.677848,66000,0.31263652443885803
1607732567.921775,67000,-0.48904111981391907
1607732572.618838,68000,-0.34688279032707214
1607732577.304319,69000,-0.5140573382377625
1607732581.6077068,70000,-0.384443074464798
1607732585.886693,71000,-0.06658783555030823
1607732590.070869,72000,-0.25050580501556396
1607732594.215434,73000,0.17792564630508423
1607732598.343612,74000,0.12517237663269043
1607732602.5040588,75000,0.49987465143203735
1607732604.9731042,76000,0.883603572845459
1607732607.370358,77000,1.5133763551712036
1607732609.5674932,78000,2.1953628063201904
1607732611.707521,79000,0.8443302512168884
1607732617.667493,80000,1.0940057039260864
1607732620.01953,81000,1.125291109085083
1607732622.52957,82000,0.7121631503105164
1607732624.906455,83000,1.5735870599746704
1607732627.276879,84000,1.157430648803711
1607732629.643821,85000,1.3918498754501343
1607732631.8757062,86000,0.9939867258071899
1607732634.101022,87000,1.6286981105804443
1607732636.368008,88000,1.2536946535110474
1607732638.6448672,89000,1.2787448167800903
1607732640.918252,90000,0.6219055652618408
1607732643.2538738,91000,1.1600184440612793
1607732645.703784,92000,1.3152481317520142
1607732647.9358878,93000,0.8809183835983276
1607732650.1959722,94000,0.9047926664352417
