Wall time,Step,Value
1607733418.4419289,11000,3.1386749744415283
1607733422.350385,12000,2.3081583976745605
1607733426.2403321,13000,3.2092881202697754
1607733430.165834,14000,2.0084633827209473
1607733434.074761,15000,1.4935804605484009
1607733438.18046,16000,1.6160579919815063
1607733442.2989519,17000,2.7755343914031982
1607733446.4639602,18000,7.873040676116943
1607733450.652353,19000,3.249523162841797
1607733459.257973,20000,2.6067121028900146
1607733463.216301,21000,3.4932494163513184
1607733467.122522,22000,5.9528326988220215
1607733471.229666,23000,5.457221984863281
1607733475.362321,24000,9.601709365844727
1607733479.4753652,25000,5.9438958168029785
1607733483.6131132,26000,12.296102523803711
1607733487.739084,27000,9.497577667236328
1607733491.906364,28000,5.752077579498291
1607733496.09342,29000,16.546571731567383
1607733500.341006,30000,13.902817726135254
1607733504.581315,31000,12.262395858764648
1607733508.8099468,32000,19.656105041503906
1607733513.013386,33000,11.28251838684082
1607733517.207631,34000,21.115558624267578
1607733521.3978739,35000,21.10703468322754
1607733525.585678,36000,17.298999786376953
1607733529.760038,37000,13.225310325622559
1607733533.9294279,38000,25.884618759155273
1607733538.063081,39000,11.72310733795166
1607733545.9687,40000,16.191259384155273
1607733549.888351,41000,22.819612503051758
1607733553.8793511,42000,33.92613220214844
1607733557.974653,43000,39.90565872192383
1607733562.078528,44000,17.010690689086914
1607733566.177119,45000,14.960237503051758
1607733570.278839,46000,20.747034072875977
1607733574.356261,47000,16.034305572509766
1607733578.4296489,48000,14.024030685424805
1607733582.533376,49000,12.119421005249023
1607733586.630655,50000,14.080739974975586
1607733590.71613,51000,46.114707946777344
1607733594.808409,52000,13.4169340133667
1607733598.86077,53000,10.85141658782959
1607733602.958745,54000,20.696001052856445
1607733607.049679,55000,34.546409606933594
1607733611.142611,56000,20.64826774597168
1607733615.248124,57000,15.826151847839355
1607733619.326449,58000,26.888145446777344
1607733623.415352,59000,10.50163459777832
1607733631.275892,60000,23.920621871948242
1607733635.175243,61000,23.7998046875
