Wall time,Step,Value
1607665416.158303,1000,-264.8323059082031
1607665418.602099,2000,-212.5304718017578
1607665420.9352808,3000,-227.44935607910156
1607665423.379955,4000,-204.8849639892578
1607665425.781596,5000,-198.9469757080078
1607665428.188372,6000,-191.50852966308594
1607665430.6000519,7000,-187.5284423828125
1607665433.025522,8000,-192.5761260986328
1607665435.5283031,9000,-192.13829040527344
1607665437.982028,10000,-195.6431121826172
1607665444.363926,11000,-191.3747100830078
1607665451.300446,12000,-185.2379608154297
1607665459.228192,13000,-182.67376708984375
1607665467.566591,14000,-179.00701904296875
1607665475.16511,15000,-175.52565002441406
1607665482.9318342,16000,-174.43930053710938
1607665491.167131,17000,-170.51992797851562
1607665499.4544792,18000,-168.22903442382812
1607665507.784419,19000,-167.44874572753906
1607665515.922337,20000,-166.21481323242188
1607665524.895417,21000,-167.04635620117188
1607665533.3427079,22000,-165.29722595214844
1607665542.0800729,23000,-163.36819458007812
1607665550.903678,24000,-161.55728149414062
1607665559.160733,25000,-161.26275634765625
1607665567.798444,26000,-160.9608612060547
1607665576.2168891,27000,-159.52835083007812
1607665584.8178282,28000,-159.09056091308594
1607665594.0219982,29000,-158.69602966308594
1607665602.754265,30000,-158.2611083984375
1607665612.202136,31000,-158.5182647705078
1607665620.918459,32000,-158.66000366210938
1607665629.398062,33000,-159.16990661621094
1607665637.867828,34000,-158.0589141845703
1607665645.851385,35000,-157.2151641845703
1607665654.330438,36000,-156.6798858642578
1607665662.6705332,37000,-156.0865936279297
1607665670.761266,38000,-156.2389678955078
1607665679.909039,39000,-155.8946990966797
1607665688.353508,40000,-155.33474731445312
1607665697.929971,41000,-154.43409729003906
1607665706.635139,42000,-154.081298828125
1607665715.860032,43000,-153.27227783203125
1607665725.3353732,44000,-153.546630859375
1607665733.987805,45000,-153.5711669921875
1607665744.36341,46000,-153.32289123535156
1607665753.8344488,47000,-153.55104064941406
1607665763.251298,48000,-153.38833618164062
1607665773.201904,49000,-152.8578643798828
1607665782.756929,50000,-152.79586791992188
1607665792.725385,51000,-152.14300537109375
1607665802.426928,52000,-152.00929260253906
1607665812.609975,53000,-152.29873657226562
1607665821.924979,54000,-152.18698120117188
1607665832.038184,55000,-152.09837341308594
1607665841.092928,56000,-151.49099731445312
1607665850.486899,57000,-151.55393981933594
1607665859.516261,58000,-151.0437774658203
1607665869.014709,59000,-151.1962890625
1607665878.8844411,60000,-150.85244750976562
1607665887.98638,61000,-150.62109375
1607665898.035438,62000,-150.6773681640625
1607665906.7932842,63000,-150.61502075195312
1607665916.3660648,64000,-150.78848266601562
1607665925.232991,65000,-150.83824157714844
1607665934.782757,66000,-150.68751525878906
1607665945.20267,67000,-150.90293884277344
1607665955.938772,68000,-151.19236755371094
1607665965.7006772,69000,-151.0140380859375
1607665974.950594,70000,-150.7991485595703
1607665984.7552378,71000,-150.91262817382812
1607665993.603353,72000,-150.9502716064453
1607666003.335221,73000,-151.19956970214844
1607666013.53709,74000,-151.20175170898438
1607666024.9843998,75000,-150.9419403076172
1607666032.032632,76000,-159.80899047851562
1607666038.7939892,77000,-170.7394256591797
1607666045.66348,78000,-181.2796173095703
1607666051.900934,79000,-190.4119873046875
1607666057.4391649,80000,-200.79542541503906
1607666063.91889,81000,-209.58987426757812
1607666070.8624032,82000,-219.82313537597656
1607666075.591875,83000,-226.4291229248047
1607666080.467436,84000,-225.47158813476562
1607666086.437313,85000,-224.263427734375
1607666092.7502332,86000,-222.968994140625
1607666097.6128798,87000,-221.95858764648438
1607666102.7078981,88000,-220.88375854492188
1607666109.343808,89000,-223.33349609375
1607666116.141071,90000,-227.5798797607422
1607666121.913258,91000,-231.69140625
1607666128.8300211,92000,-236.09542846679688
1607666136.096855,93000,-240.46900939941406
1607666142.3884852,94000,-244.51296997070312
1607666150.2693498,95000,-245.41831970214844
1607666156.048409,96000,-242.9217529296875
1607666161.099589,97000,-240.9934844970703
1607666165.885151,98000,-238.93020629882812
1607666171.7546492,99000,-237.3458251953125
1607666177.998362,100000,-235.6890106201172
1607666183.26472,101000,-234.8659210205078
1607666188.2977521,102000,-233.99215698242188
1607666193.658151,103000,-233.03964233398438
1607666199.674613,104000,-232.0673828125
1607666204.717324,105000,-231.16705322265625
1607666208.990313,106000,-230.28164672851562
1607666214.722928,107000,-229.46371459960938
1607666220.2398431,108000,-228.6675567626953
1607666225.7133281,109000,-228.04103088378906
1607666231.180985,110000,-227.45611572265625
1607666237.442563,111000,-227.21658325195312
1607666245.459394,112000,-226.9578857421875
1607666250.838872,113000,-226.9679412841797
1607666257.8635252,114000,-226.80615234375
1607666266.19779,115000,-226.8917694091797
1607666272.7849758,116000,-227.08071899414062
1607666281.574086,117000,-227.10531616210938
1607666288.855654,118000,-227.0662384033203
1607666294.72804,119000,-226.90298461914062
1607666305.5129972,120000,-227.05401611328125
1607666312.915519,121000,-226.84739685058594
1607666319.79055,122000,-226.7126007080078
1607666329.06576,123000,-226.51133728027344
1607666336.7818072,124000,-226.23435974121094
1607666343.1201122,125000,-225.83242797851562
1607666350.075917,126000,-225.4921875
1607666356.2272708,127000,-225.21290588378906
1607666361.612119,128000,-224.9078826904297
1607666368.102062,129000,-224.69540405273438
1607666375.152404,130000,-224.4282989501953
1607666381.586285,131000,-224.36314392089844
1607666388.434388,132000,-224.40203857421875
1607666395.985075,133000,-224.14361572265625
1607666402.5336819,134000,-224.0413818359375
1607666409.633079,135000,-223.91824340820312
1607666416.9826539,136000,-223.54603576660156
1607666423.763353,137000,-223.3339080810547
1607666430.988331,138000,-223.22006225585938
1607666438.603969,139000,-223.07701110839844
1607666445.080419,140000,-223.02500915527344
1607666451.903508,141000,-222.93234252929688
1607666458.553325,142000,-222.6625213623047
1607666470.8840709,143000,-222.62086486816406
1607666483.269274,144000,-222.522216796875
1607666491.9903328,145000,-222.4644012451172
1607666499.75613,146000,-222.50376892089844
1607666509.402434,147000,-222.47120666503906
1607666523.5094972,148000,-222.53944396972656
1607666535.8247192,149000,-222.45611572265625
1607666547.958346,150000,-222.42044067382812
1607666560.164223,151000,-222.47140502929688
1607666578.1773481,152000,-222.3443603515625
1607666591.297558,153000,-222.38848876953125
1607666602.7150831,154000,-222.25302124023438
1607666618.886484,155000,-222.24539184570312
1607666638.392233,156000,-222.1809539794922
1607666651.2120829,157000,-222.12612915039062
1607666664.419511,158000,-222.0592803955078
1607666679.1533608,159000,-221.98077392578125
1607666695.422334,160000,-221.88731384277344
1607666707.774699,161000,-221.835693359375
1607666722.98814,162000,-221.7371368408203
1607666733.677284,163000,-221.61500549316406
1607666749.0053859,164000,-221.49960327148438
1607666765.40434,165000,-221.41641235351562
1607666778.2265458,166000,-221.32485961914062
1607666792.656242,167000,-221.10792541503906
1607666811.185573,168000,-220.9217529296875
1607666826.778593,169000,-220.74578857421875
1607666839.2335942,170000,-220.70347595214844
1607666849.162603,171000,-220.62237548828125
