Wall time,Step,Value
1607743277.5855381,1000,82.05571746826172
1607743279.8766239,2000,84.0537338256836
1607743282.964391,3000,79.05294799804688
1607743285.6674619,4000,93.5736312866211
1607743288.7101948,5000,92.0285873413086
1607743291.8438542,6000,91.5491714477539
1607743295.0718899,7000,89.47631072998047
1607743298.154368,8000,87.03866577148438
1607743300.992783,9000,98.05734252929688
1607743304.100806,10000,95.4859619140625
1607743310.814209,11000,93.97605895996094
1607743318.247468,12000,95.31275939941406
1607743326.210894,13000,95.70761108398438
1607743333.06752,14000,96.80231475830078
1607743340.9906812,15000,96.84305572509766
1607743348.564718,16000,97.40288543701172
1607743360.146353,17000,99.33936309814453
1607743374.669573,18000,101.98770904541016
1607743387.9262478,19000,103.70935821533203
1607743410.100128,20000,103.12420654296875
1607743422.878209,21000,102.40465545654297
1607743437.084934,22000,103.55642700195312
1607743447.84429,23000,105.62458038330078
1607743459.917204,24000,107.08644104003906
1607743470.888722,25000,110.84490966796875
1607743483.380364,26000,111.3633804321289
1607743495.359678,27000,110.9548110961914
1607743507.814039,28000,110.18016815185547
1607743519.753237,29000,110.30171966552734
1607743532.8204641,30000,111.78636932373047
1607743545.4461398,31000,112.79503631591797
1607743557.041146,32000,113.46969604492188
1607743568.878141,33000,113.45720672607422
1607743580.3044102,34000,112.83174896240234
1607743589.721586,35000,113.30406951904297
1607743600.3532531,36000,114.1764144897461
1607743612.42975,37000,115.15457153320312
1607743623.927409,38000,114.42543029785156
1607743635.342777,39000,114.11063385009766
1607743672.208832,40000,114.23237609863281
1607743685.972498,41000,114.2896499633789
1607743699.9055018,42000,113.23033142089844
1607743716.2477,43000,114.04033660888672
1607743729.539576,44000,113.58786010742188
1607743744.133697,45000,113.5258560180664
1607743758.830815,46000,113.78264617919922
1607743770.319992,47000,113.76825714111328
1607743785.825718,48000,113.89161682128906
1607743798.706744,49000,113.90290832519531
1607743809.723386,50000,113.92678833007812
1607743822.370729,51000,113.60906982421875
1607743834.574485,52000,113.5942611694336
1607743846.7550411,53000,114.22125244140625
1607743858.9908638,54000,113.58394622802734
1607743870.060801,55000,113.50923919677734
1607743881.889334,56000,114.58612060546875
1607743893.210295,57000,114.64575958251953
1607743903.8028429,58000,115.59881591796875
1607743916.843946,59000,114.95084381103516
1607743977.772337,60000,114.62254333496094
1607743991.569748,61000,114.6308822631836
1607744003.0875819,62000,115.26105499267578
1607744017.529505,63000,115.1784896850586
1607744031.100616,64000,115.4846420288086
1607744039.9151611,65000,116.15385437011719
1607744048.939935,66000,115.88896942138672
1607744059.013015,67000,115.49409484863281
1607744068.864585,68000,116.01240539550781
1607744078.081665,69000,115.71208953857422
1607744086.795736,70000,115.76081085205078
1607744097.3908858,71000,116.14169311523438
1607744108.227096,72000,116.92879486083984
1607744120.6794822,73000,116.97766876220703
1607744130.483406,74000,116.39801788330078
1607744142.125664,75000,116.14049530029297
1607744150.35059,76000,116.21490478515625
1607744157.877183,77000,116.0974349975586
1607744164.3652558,78000,116.39678192138672
1607744171.0295439,79000,116.27490234375
1607744203.221789,80000,116.16556549072266
1607744209.1713889,81000,116.09358978271484
1607744216.903425,82000,116.00457763671875
1607744227.1152692,83000,115.98638153076172
1607744236.546735,84000,115.93335723876953
1607744245.738806,85000,115.89862823486328
1607744256.369128,86000,115.87698364257812
1607744265.43232,87000,115.84660339355469
1607744275.699625,88000,115.8026351928711
1607744284.206579,89000,115.80144500732422
1607744293.351883,90000,115.73945617675781
1607744303.405225,91000,115.67776489257812
1607744311.6583319,92000,115.54845428466797
1607744318.659034,93000,115.42820739746094
1607744325.334825,94000,115.3093032836914
1607744334.3969212,95000,115.25020599365234
1607744343.2698119,96000,115.1846694946289
1607744351.739143,97000,115.11923217773438
1607744359.0891268,98000,115.05659484863281
1607744367.673284,99000,114.99424743652344
1607744416.705238,100000,114.92964172363281
1607744422.7370949,101000,114.74981689453125
1607744428.606554,102000,114.60519409179688
1607744435.546435,103000,114.50558471679688
1607744442.0029252,104000,114.38412475585938
1607744448.025474,105000,114.30325317382812
1607744454.192043,106000,114.15243530273438
1607744462.952142,107000,114.13680267333984
1607744470.344353,108000,114.05780792236328
1607744480.230728,109000,114.00938415527344
1607744488.342827,110000,114.07279205322266
1607744496.086637,111000,113.98027801513672
1607744503.553552,112000,114.15403747558594
1607744511.7984152,113000,114.10350036621094
1607744520.5108109,114000,114.04109191894531
1607744529.060139,115000,113.97257995605469
1607744537.247241,116000,114.05593872070312
1607744544.720618,117000,113.9339599609375
1607744554.2064772,118000,113.87274169921875
1607744564.123641,119000,113.8106689453125
1607744609.650622,120000,113.76969146728516
1607744618.205951,121000,113.74071502685547
1607744626.4999628,122000,113.71633911132812
1607744635.6205661,123000,113.68004608154297
1607744644.242472,124000,113.64141082763672
1607744651.381068,125000,113.5627212524414
1607744659.132274,126000,113.48685455322266
1607744665.576009,127000,113.40251159667969
1607744672.2722938,128000,113.33363342285156
1607744680.996375,129000,113.24608612060547
1607744687.285747,130000,113.23202514648438
1607744694.834326,131000,113.23164367675781
1607744703.6147342,132000,113.18339538574219
1607744711.8152142,133000,113.16033935546875
1607744720.439285,134000,113.14482116699219
1607744728.304091,135000,113.10822296142578
1607744736.1493142,136000,113.06665802001953
1607744746.033824,137000,113.02013397216797
1607744754.744145,138000,112.96257019042969
1607744762.462362,139000,112.86869049072266
1607744774.584024,140000,112.81132507324219
1607744782.677598,141000,112.74325561523438
1607744790.3640478,142000,112.62571716308594
1607744795.430797,143000,112.52466583251953
1607744800.727722,144000,112.59529876708984
1607744807.4579651,145000,112.65804290771484
1607744813.58752,146000,112.6146240234375
1607744820.970268,147000,112.57206726074219
1607744827.135309,148000,112.57472229003906
1607744835.345419,149000,112.54301452636719
1607744841.429465,150000,112.57540130615234
1607744848.5991611,151000,112.57048034667969
1607744855.676181,152000,112.68964385986328
1607744865.315457,153000,112.72675323486328
1607744873.62031,154000,112.72735595703125
1607744883.781059,155000,112.78706359863281
1607744893.601542,156000,112.75170135498047
1607744903.381621,157000,113.02801513671875
1607744912.120167,158000,112.98133850097656
1607744921.744807,159000,112.94319915771484
1607744970.971101,160000,112.90338134765625
1607744980.4922009,161000,112.91258239746094
1607744992.291863,162000,113.02224731445312
1607745003.0373309,163000,113.08719635009766
1607745014.0887198,164000,113.1780776977539
1607745025.0165398,165000,113.2725830078125
1607745036.318285,166000,113.42974090576172
1607745047.078366,167000,113.48409271240234
1607745056.485934,168000,113.52684020996094
1607745067.352648,169000,113.54637145996094
1607745078.327517,170000,113.59851837158203
1607745088.275268,171000,113.63188934326172
1607745097.79214,172000,113.66311645507812
1607745106.877265,173000,113.65618133544922
1607745116.084885,174000,113.59977722167969
1607745126.1644192,175000,113.65184020996094
1607745134.9647691,176000,113.67138671875
1607745145.331316,177000,113.63043975830078
1607745153.906216,178000,113.687255859375
1607745163.871669,179000,113.72469329833984
1607745212.740575,180000,113.80565643310547
1607745222.859134,181000,113.85034942626953
1607745233.480781,182000,113.85747528076172
1607745242.960671,183000,113.92940521240234
1607745252.8424041,184000,114.0003890991211
1607745264.496696,185000,113.94998168945312
1607745274.890197,186000,114.03411102294922
1607745282.489898,187000,114.040771484375
1607745293.0089011,188000,114.02627563476562
1607745301.65921,189000,114.05165100097656
1607745309.873705,190000,114.11693572998047
1607745320.31389,191000,114.15805053710938
1607745331.208638,192000,114.10297393798828
1607745341.398529,193000,114.06092834472656
1607745350.44386,194000,114.12142944335938
1607745360.555131,195000,114.20821380615234
1607745370.231361,196000,114.18942260742188
1607745381.006597,197000,114.17545318603516
1607745390.924313,198000,114.13243865966797
1607745401.80493,199000,114.14522552490234
1607745453.4912572,200000,114.0926742553711
1607745466.7152839,201000,114.17242431640625
1607745476.914942,202000,114.12298583984375
1607745487.447531,203000,114.17141723632812
1607745497.868298,204000,114.19523620605469
1607745508.665122,205000,114.25724029541016
1607745518.702028,206000,114.27603149414062
1607745530.605845,207000,114.3061752319336
1607745540.048438,208000,114.35902404785156
1607745550.063044,209000,114.37521362304688
1607745559.77608,210000,114.41067504882812
1607745568.8998048,211000,114.38636779785156
1607745579.847605,212000,114.4277572631836
1607745588.747765,213000,114.44476318359375
1607745598.478683,214000,114.4841537475586
1607745610.630526,215000,114.46347045898438
1607745621.903851,216000,114.49908447265625
1607745632.010096,217000,114.5604248046875
1607745643.790297,218000,114.583984375
1607745653.707031,219000,114.57820129394531
1607745706.210274,220000,114.61766815185547
1607745716.021726,221000,114.66500854492188
1607745727.360458,222000,114.63488006591797
1607745736.883765,223000,114.67073059082031
1607745747.595815,224000,114.70243835449219
1607745756.74441,225000,114.74199676513672
1607745769.1908638,226000,114.74736785888672
1607745777.9023528,227000,114.78286743164062
1607745789.240287,228000,114.83196258544922
1607745798.953412,229000,114.79398345947266
1607745810.4336011,230000,114.87360382080078
1607745821.27471,231000,114.84912872314453
1607745830.293399,232000,114.87770080566406
1607745840.6564648,233000,115.10063171386719
1607745849.264024,234000,115.05023193359375
1607745859.982966,235000,115.04983520507812
1607745871.644149,236000,115.00518035888672
1607745881.99916,237000,114.91048431396484
1607745891.670847,238000,115.12389373779297
1607745904.734941,239000,115.10145568847656
1607745953.013598,240000,115.1054916381836
1607745964.316618,241000,115.05545806884766
1607745974.853986,242000,115.07560729980469
