Wall time,Step,Value
1607739651.7277172,1000,82.05571746826172
1607739654.586365,2000,94.07719421386719
1607739658.514664,3000,100.57662963867188
1607739661.755591,4000,116.41034698486328
1607739665.6320782,5000,109.44451141357422
1607739668.382816,6000,108.07024383544922
1607739670.99164,7000,111.5170669555664
1607739673.8654552,8000,116.64739227294922
1607739676.8014872,9000,116.7700424194336
1607739680.065623,10000,117.28057861328125
1607739688.8386528,11000,116.85526275634766
1607739696.494774,12000,117.24219512939453
1607739705.047242,13000,114.18644714355469
1607739712.820588,14000,111.56006622314453
1607739721.085027,15000,110.36923217773438
1607739729.457952,16000,109.24356079101562
1607739738.1668842,17000,107.86344909667969
1607739747.538343,18000,108.56897735595703
1607739756.41679,19000,109.6524887084961
1607739772.259149,20000,109.27740478515625
1607739780.711152,21000,107.70182037353516
1607739790.548044,22000,108.18850708007812
1607739799.540847,23000,106.89739227294922
1607739808.321158,24000,105.75042724609375
1607739817.9227982,25000,105.02191162109375
1607739826.26377,26000,104.32267761230469
1607739835.303911,27000,102.76720428466797
1607739844.299008,28000,104.27096557617188
1607739854.0205681,29000,104.13543701171875
1607739865.209287,30000,105.47557067871094
1607739876.519197,31000,105.05513000488281
1607739886.674865,32000,104.5460433959961
1607739896.189652,33000,104.03531646728516
1607739906.5576,34000,104.4598388671875
1607739916.071594,35000,103.81629943847656
1607739926.483743,36000,103.6594467163086
1607739936.2208252,37000,102.8766860961914
1607739946.042219,38000,102.65554809570312
1607739955.512384,39000,101.86405944824219
1607739966.882751,40000,102.11834716796875
1607739976.495085,41000,101.86328125
1607739986.2118258,42000,100.94886016845703
1607739996.8851042,43000,100.38845825195312
1607740008.2807481,44000,100.2433090209961
1607740019.0463529,45000,100.64875793457031
1607740029.369399,46000,100.71863555908203
1607740045.820448,47000,101.29237365722656
1607740060.6791942,48000,101.2040023803711
1607740077.039957,49000,100.71875
1607740091.5783958,50000,100.66058349609375
1607740105.514418,51000,101.30172729492188
1607740117.074003,52000,100.91773986816406
1607740131.457103,53000,100.73977661132812
